rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
119,119,Osaka University,51.0,119,61.8,51,21.1,370,75.0,55,56.5,65,40.0,291,Japan,Osaka University Handai OU,"Medicine & Dentistry,Civil Engineering,Sociology,Art, Performing Arts & Design,Education,Chemistry,Languages, Literature & Linguistics,Sport Science,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Biological Sciences,Politics & International Studies (incl Development Studies),Business & Management,Law,Psychology,Accounting & Finance,General Engineering,Geography,Archaeology,Chemical Engineering,Mathematics & Statistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies",False,False
120,120,Tohoku University,50.8,120,57.7,58,25.6,338,78.9,47,55.7,68,42.9,278,Japan,Tohoku University,"Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Veterinary Science,Business & Management,General Engineering,Architecture,Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Mathematics & Statistics,Medicine & Dentistry,Physics & Astronomy,Civil Engineering,History, Philosophy & Theology,Other Health,Sport Science,Computer Science,Sociology,Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Psychology,Accounting & Finance,Archaeology,Education,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies",False,False
121,121,Hebrew University of Jerusalem,50.4,121,47.7,95,53.0,183,25.0,360,56.4,66,48.4,245,Israel,Hebrew University of Jerusalem,"Computer Science,Geography,Physics & Astronomy,Mathematics & Statistics,Veterinary Science,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Other Health,Communication & Media Studies,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Sociology,Chemistry,Archaeology,History, Philosophy & Theology,Psychology,Economics & Econometrics,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management",False,False
121,121,University of York,50.4,122,36.7,175,72.7,88,33.9,239,38.8,141,71.6,125,United Kingdom,University of York,"General Engineering,Biological Sciences,Physics & Astronomy,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Psychology,History, Philosophy & Theology,Other Health,Business & Management,Chemistry,Archaeology,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Education,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Sociology,Economics & Econometrics,Geography",False,False
123,123,Indiana University,50.2,123,46.8,103,37.7,260,-,380,34.5,172,73.7,111,United States,Indiana University,"Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,General Engineering,Chemistry,Medicine & Dentistry,Law,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Sociology,Other Health,Economics & Econometrics,Archaeology,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Geography,Chemical Engineering,Sport Science,Business & Management,Veterinary Science,Physics & Astronomy,Agriculture & Forestry,Education,Architecture,Psychology,Computer Science,Biological Sciences",False,False
124,124,Seoul National University,50.1,124,64.6,42,16.3,393,42.6,143,50.8,85,44.0,268,South Korea,Seoul National University,"Politics & International Studies (incl Development Studies),Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Mechanical & Aerospace Engineering,Civil Engineering,Economics & Econometrics,Veterinary Science,Accounting & Finance,Other Health,Education,General Engineering,Agriculture & Forestry,Architecture,Archaeology,Mathematics & Statistics,Computer Science,Geography,Chemical Engineering,Physics & Astronomy,Business & Management,Sociology,Medicine & Dentistry,Art, Performing Arts & Design,Law,Electrical & Electronic Engineering,History, Philosophy & Theology,Languages, Literature & Linguistics,Psychology,Sport Science,Chemistry",False,False
125,125,Aarhus University,50.0,125,30.7,223,69.3,106,67.0,66,49.0,91,64.0,155,Denmark,Aarhus University,"Education,Psychology,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Communication & Media Studies,Archaeology,Medicine & Dentistry,General Engineering,Physics & Astronomy,Accounting & Finance,Civil Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Computer Science,Geography,Chemistry,Other Health,Agriculture & Forestry,Art, Performing Arts & Design,Mathematics & Statistics,Business & Management,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Sport Science,Sociology,Languages, Literature & Linguistics",False,False
125,125,University of Florida,50.0,126,46.7,105,25.9,337,-,391,59.9,57,50.9,230,United States,University of Florida,"Veterinary Science,Languages, Literature & Linguistics,Law,Geography,Psychology,Politics & International Studies (incl Development Studies),Civil Engineering,Biological Sciences,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Sociology,Accounting & Finance,Medicine & Dentistry,Other Health,Economics & Econometrics,Sport Science,Chemical Engineering,Mathematics & Statistics,Business & Management,Chemistry,Physics & Astronomy,Education,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Communication & Media Studies,Architecture,Computer Science,General Engineering",False,False
127,127,Arizona State University (Tempe),49.9,127,38.2,161,26.1,334,28.7,310,39.0,137,80.3,88,United States,Arizona State University (Tempe),"Law,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Biological Sciences,Communication & Media Studies,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Accounting & Finance,Economics & Econometrics,Chemistry,Politics & International Studies (incl Development Studies),Sport Science,Physics & Astronomy,Business & Management,Civil Engineering,Psychology,History, Philosophy & Theology,Education,Mechanical & Aerospace Engineering,Sociology,Archaeology,Electrical & Electronic Engineering,General Engineering,Computer Science,Languages, Literature & Linguistics",False,False
127,127,University of Southampton,49.9,129,35.6,185,78.3,66,39.3,179,35.5,164,72.5,120,United Kingdom,University of Southampton,"Sociology,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management,Mathematics & Statistics,General Engineering,Accounting & Finance,Communication & Media Studies,Biological Sciences,Geography,Medicine & Dentistry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Other Health,Archaeology,History, Philosophy & Theology,Physics & Astronomy,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Chemistry,Computer Science,Education,Psychology,Law",False,False
127,127,Queen Mary University of London,49.9,128,29.0,241,88.8,25,36.6,202,28.6,217,83.7,76,United Kingdom,Queen Mary University of London,"Communication & Media Studies,Law,Economics & Econometrics,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,General Engineering,Biological Sciences,Chemistry,Geography,Business & Management,Computer Science,History, Philosophy & Theology,Civil Engineering,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Mechanical & Aerospace Engineering,Medicine & Dentistry,Physics & Astronomy,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Veterinary Science,Other Health,Chemical Engineering",False,False
130,130,University of Geneva,49.8,130,34.9,189,97.5,3,32.7,255,39.0,138,65.1,153,Switzerland,University of Geneva,"Politics & International Studies (incl Development Studies),Law,History, Philosophy & Theology,Computer Science,Sociology,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Physics & Astronomy,Archaeology,Education,Geography,Psychology,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies",False,False
131,131,Lancaster University,49.7,131,32.6,207,78.6,65,27.5,328,35.7,162,75.4,105,United Kingdom,Lancaster University,"Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Geography,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,Law,Education,Economics & Econometrics,Biological Sciences,Sociology,Sport Science,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Computer Science,Chemical Engineering,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture",False,False
131,131,Stockholm University,49.7,132,25.0,292,48.8,206,26.8,338,36.0,159,90.2,49,Sweden,Stockholm University,"Art, Performing Arts & Design,Architecture,Education,Communication & Media Studies,Law,Languages, Literature & Linguistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Biological Sciences,Chemistry,Geography,Politics & International Studies (incl Development Studies),Accounting & Finance,Other Health,Mathematics & Statistics,Economics & Econometrics,Psychology,Agriculture & Forestry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management",False,False
133,133,University of Leeds,49.5,133,44.6,114,64.8,131,36.4,205,43.9,111,57.1,191,United Kingdom,University of Leeds,"Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Sociology,Architecture,Psychology,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,General Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Chemical Engineering,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design,Other Health,Accounting & Finance,Computer Science,Biological Sciences,Sport Science,Business & Management,Civil Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Geology, Environmental, Earth & Marine Sciences",False,False
134,134,University of Groningen,49.2,134,32.4,210,47.3,215,59.9,88,52.4,79,62.4,164,Netherlands,University of Groningen,"General Engineering,Accounting & Finance,Chemical Engineering,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Sociology,Biological Sciences,Geography,Archaeology,Law,Business & Management,Computer Science,Medicine & Dentistry,Mathematics & Statistics,Education,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Physics & Astronomy,Communication & Media Studies,Chemistry,Politics & International Studies (incl Development Studies)",False,False
135,135,University of Copenhagen,49.0,136,37.8,162,74.8,81,37.0,197,31.6,193,72.1,122,Denmark,University of Copenhagen,"Languages, Literature & Linguistics,Sociology,Chemistry,History, Philosophy & Theology,Law,Agriculture & Forestry,Economics & Econometrics,Veterinary Science,Geography,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Physics & Astronomy,Archaeology,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Psychology",False,False
